"","ID","jab","ext","int","red","jab_ex","jab_in","jab_re","province"
"24305",24305,0.651238266,0,0,0,0,0,0,"Lugo"
"23838",23838,0.403147498,0,0,0,0,0,0,"Cantabria"
"11018",11018,0.062022692,0,0.794950876,0,0,0.049304993,0,"Toledo"
"10793",10793,0.186068076,0,0,0,0,0,0,"Valencia"
"20386",20386,0.806294996,0,0,0,0,0,0,"Lleida"
"8375",8375,0.837306342,0.609189807,0.794950876,1.662116702,0.510078489,0.665617409,1.391700855,"Caceres"
"3867",3867,0.713260958,0,0,0,0,0,0,"Murcia"
"9413",9413,2.542930371,0,0,0,0,0,0,"Caceres"
"10605",10605,0.372136152,0,0,0,0,0,0,"Toledo"
"131",131,0.062022692,0,0,0,0,0,0,"Cadiz"
"381",381,0.31011346,0,0,0,0,0,0,"Malaga"
"15619",15619,0.589215574,0,0.397475438,0,0,0.234198718,0,"Zaragoza"
"19135",19135,1.922703451,0,1.589901751,0,0,3.056909584,0,"Lleida"
"1752",1752,0.62022692,0,0,0,0,0,0,"Granada"
"4409",4409,1.860680759,0,0,0,0,0,0,"Murcia"
"3160",3160,0.930340379,0,0,0,0,0,0,"Jaen"
"9631",9631,0.248090768,0,0,0,0,0,0,"Cuenca"
"14864",14864,0,0,5.167180691,0.554038901,0,0,0,"Segovia"
"19005",19005,0,0,0,0,0,0,0,"Zamora"
"3763",3763,0,0,0,0,0,0,0,"Alicante"
"24997",24997,0.992363071,0,0,0,0,0,0,"Asturias"
"5852",5852,0.31011346,3.655138843,0,0,1.133507753,0,0,"Badajoz"
"13518",13518,0.496181536,0,0,0,0,0,0,"Tarragona"
"2317",2317,0,0,0.794950876,0,0,0,0,"Sevilla"
"20836",20836,2.170794219,0,0.397475438,0,0,0.862837382,0,"Huesca"
"21967",21967,0.744272304,0,0,0.554038901,0,0,0.412355809,"Palencia"
"14914",14914,0.806294996,0,0,0,0,0,0,"Zaragoza"
"5602",5602,0.248090768,3.045949036,0,0,0.755671835,0,0,"Cordoba"
"13162",13162,0.279102114,0,0,0,0,0,0,"Guadalajara"
"25673",25673,0.589215574,0,0.397475438,0,0,0.234198718,0,"Vizcaya"
"23904",23904,0.329848168,0,0,0,0,0,0,"Huesca"
"10542",10542,0.15505673,0,0,0,0,0,0,"Caceres"
"1234",1234,0.186068076,0,0,0,0,0,0,"Sevilla"
"9504",9504,2.232816911,0,0,0,0,0,0,"Valencia"
"5109",5109,0.341124806,0,0,0.554038901,0,0,0.188996412,"Alicante"
"17784",17784,1.240453839,0,0,0,0,0,0,"Zaragoza"
"20700",20700,2.760009792,0,0,0,0,0,0,"Ourense"
"21247",21247,0.15505673,0,0,0,0,0,0,"Palencia"
"24129",24129,0.651238266,0,0,0,0,0,0,"Lugo"
"9947",9947,0.496181536,0,2.384852627,0,0,1.183319839,0,"Valencia"
"12830",12830,1.395510569,0,0,0,0,0,0,"Guadalajara"
"3915",3915,0.279102114,8.528657301,0.397475438,2.216155603,2.380366281,0.110936235,0.618533713,"Huelva"
"16709",16709,1.581578645,0,0,0,0,0,0,"Tarragona"
"15049",15049,1.085397109,0,0,0,0,0,0,"Guadalajara"
"12550",12550,1.054385763,0,0,0,0,0,0,"Cuenca"
"2383",2383,0.744272304,0,0,0,0,0,0,"Almeria"
"13661",13661,0.46517019,0,0,0,0,0,0,"Teruel"
"6548",6548,0.62022692,0,0,0,0,0,0,"Ciudad_Real"
"19784",19784,1.333487877,0,0,0,0,0,0,"Burgos"
"23769",23769,0.496181536,0,0.397475438,6.094427907,0,0.197219973,3.023942598,"Lugo"
"5418",5418,0.124045384,2.436759229,0.397475438,0,0.302268734,0.049304993,0,"Badajoz"
"12156",12156,2.077760181,0,0,0,0,0,0,"Salamanca"
"13605",13605,0.434158844,0,0,0,0,0,0,"Guadalajara"
"7146",7146,0.62022692,0,0,0,0,0,0,"Ciudad_Real"
"8125",8125,1.147419801,0,0,0,0,0,0,"Ciudad_Real"
"21073",21073,0.496181536,0,0,0,0,0,0,"Zaragoza"
"18300",18300,1.271465185,0,0,3.324233404,0,0,4.226647041,"Zamora"
"4863",4863,0.093034038,0,0,0,0,0,0,"Badajoz"
"3240",3240,4.124509016,3.655138843,0,0,15.075653112,0,0,"Huelva"
"1423",1423,1.550567299,0,0,0,0,0,0,"Almeria"
"8696",8696,3.00810056,0,0,0,0,0,0,"Ciudad_Real"
"22362",22362,0.15505673,0,0,0,0,0,0,"Leon"
"24259",24259,0.093034038,0,0.397475438,0.554038901,0,0.036978745,0.051544476,"ACorunia"
"25055",25055,1.674612683,0,0,0,0,0,0,"Vizcaya"
"6997",6997,2.232816911,0,0,0,0,0,0,"Ciudad_Real"
"17791",17791,0.093034038,0,0,0,0,0,0,"Zaragoza"
"8779",8779,0.403147498,0,0.397475438,0,0,0.160241228,0,"Valencia"
"14838",14838,0.217079422,0,0.397475438,0,0,0.086283738,0,"Salamanca"
"12765",12765,2.325850949,0,0,0,0,0,0,"Salamanca"
"6367",6367,2.6979871,0,0,0,0,0,0,"Ciudad_Real"
"484",484,0,0,0.397475438,0,0,0,0,"Cadiz"
"11854",11854,0.744272304,0.609189807,0,0,0.453403101,0,0,"Salamanca"
"18732",18732,0.77528365,0,0,0,0,0,0,"Ourense"
"9622",9622,0.341124806,0,0,0,0,0,0,"Cuenca"
"6007",6007,0,0,0.794950876,0,0,0,0,"Badajoz"
"18568",18568,0.31011346,0,0.397475438,0,0,0.123262483,0,"Burgos"
"5020",5020,1.860680759,0,0,0,0,0,0,"Cordoba"
"17074",17074,1.550567299,0,0,0,0,0,0,"Tarragona"
"5166",5166,0,4.873518457,0.397475438,0,0,0,0,"Cordoba"
"4805",4805,0.651238266,0,0,0,0,0,0,"Murcia"
"25124",25124,0.062022692,0,0,0,0,0,0,"Lugo"
"4218",4218,2.139782873,1.218379614,0.397475438,0,2.607067831,0.850511134,0,"Cordoba"
"22136",22136,0.496181536,1.218379614,0,22.161556027,0.604537468,0,10.996154903,"Leon"
"16787",16787,0.372136152,0,0,0,0,0,0,"Segovia"
"4874",4874,0.527192882,5.482708265,0.397475438,0,2.89044477,0.209546221,0,"Cordoba"
"6321",6321,0.062022692,0.609189807,0,0,0.037783592,0,0,"Badajoz"
"9227",9227,0.899329033,0.609189807,0,0,0.547862081,0,0,"Caceres"
"13750",13750,0.248090768,0,0,0,0,0,0,"Segovia"
"22486",22486,0.744272304,0,0,0,0,0,0,"Huesca"
"18210",18210,0.930340379,0,1.589901751,0.554038901,0,1.479149799,0.515444761,"Huesca"
"12561",12561,0.114423171,0,0,0,0,0,0,"Teruel"
"1436",1436,0,0,0,0,0,0,0,"Huelva"
"23613",23613,0.403147498,0,0,0.554038901,0,0,0.223359396,"Leon"
"6371",6371,0.341124806,0,0,0,0,0,0,"Ciudad_Real"
"13421",13421,1.116408455,0,0,0,0,0,0,"Avila"
"15310",15310,0.992363071,0,0,0,0,0,0,"Tarragona"
"9835",9835,0.124045384,1.218379614,0,0,0.151134367,0,0,"Caceres"
"22921",22921,1.139963749,0,0,0,0,0,0,"Huesca"
"9525",9525,0.558204228,0,0,0,0,0,0,"Caceres"
"15677",15677,2.046748835,0,0.397475438,0,0,0.813532389,0,"Zamora"
"12592",12592,1.953714797,0,0,0,0,0,0,"Castellon"
"7730",7730,0,0,0,0,0,0,0,"Albacete"
"14518",14518,0,0,1.589901751,0.554038901,0,0,0,"Salamanca"
"25474",25474,1.178431147,0,0,0,0,0,0,"Asturias"
"20768",20768,0.062022692,0,0.794950876,1.108077801,0,0.049304993,0.068725968,"Burgos"
"23704",23704,0.868317688,0,0,0,0,0,0,"Navarre"
"9374",9374,0.930340379,1.827569422,0,0,1.700261629,0,0,"Caceres"
"10096",10096,1.674612683,0,0,0,0,0,0,"Valencia"
"16320",16320,0.403147498,0,3.179803502,0,0,1.281929825,0,"Zaragoza"
"24114",24114,2.635964408,0,0,2.216155603,0,0,5.841707292,"Lugo"
"3833",3833,0,0,0,0,0,0,0,"Jaen"
"9698",9698,1.612589991,0.609189807,0,0,0.982373386,0,0,"Caceres"
"17714",17714,0.031011346,0,0,0,0,0,0,"Valladolid"
"231",231,0.558204228,0,0,0,0,0,0,"Malaga"
"9303",9303,0,0,0.397475438,0.554038901,0,0,0,"Toledo"
"9810",9810,0.372136152,0,0,0,0,0,0,"Valencia"
"19616",19616,2.542930371,0,2.384852627,0.554038901,0,6.064514174,1.408882347,"Huesca"
"11954",11954,1.147419801,0,0,0,0,0,0,"Cuenca"
"21610",21610,2.542930371,0,0.397475438,0,0,1.010752362,0,"Lleida"
"5687",5687,0.558204228,0,0.397475438,0,0,0.22187247,0,"Alicante"
"7641",7641,0.279102114,0,0,0.554038901,0,0,0.154633428,"Badajoz"
"25700",25700,0.713260958,0,0,1.108077801,0,0,0.790348634,"Lugo"
"4844",4844,0.217079422,9.747036915,9.539410507,68.700823684,2.115881138,2.070809718,14.913535088,"Badajoz"
"10910",10910,1.426521915,0,0,0,0,0,0,"Cuenca"
"13759",13759,2.604953063,0,0,0,0,0,0,"Madrid"
"26086",26086,0.682249612,0.609189807,0,3.878272305,0.415619509,0,2.645949774,"Asturias"
"3741",3741,1.147419801,0,1.987377189,0,0,2.280355939,0,"Murcia"
"21620",21620,1.612589991,0,0,0,0,0,0,"Lleida"
"24817",24817,0.279102114,0,0,0,0,0,0,"Asturias"
"7535",7535,1.922703451,0,0,0,0,0,0,"Ciudad_Real"
"11535",11535,0.899329033,0,0,0,0,0,0,"Castellon"
"10845",10845,0.062022692,1.218379614,0,0.554038901,0.075567184,0,0.034362984,"Caceres"
"7099",7099,1.550567299,0,0,0,0,0,0,"Badajoz"
"13190",13190,0.589215574,0,0,0,0,0,0,"Teruel"
"2365",2365,2.015737489,0,0,0,0,0,0,"Granada"
"14167",14167,1.364499223,0,0,0,0,0,0,"Salamanca"
"22324",22324,0.341124806,0,0.794950876,0,0,0.271177463,0,"Pontevedra"
"1563",1563,0.031011346,0,0,0,0,0,0,"Huelva"
"9146",9146,2.356862295,0,0,0,0,0,0,"Toledo"
"1689",1689,0.124045384,0,0,0,0,0,0,"Sevilla"
"21041",21041,0.62022692,0,0,0,0,0,0,"La_Rioja"
"3825",3825,0.120342117,0,0,0,0,0,0,"Jaen"
"25612",25612,1.643601337,0,0,2.216155603,0,0,3.642476312,"Asturias"
"26139",26139,0.15505673,0,0,0,0,0,0,"Asturias"
"18105",18105,0,0,0,0,0,0,0,"Valladolid"
"23590",23590,0.403147498,0,0,2.216155603,0,0,0.893437586,"Lugo"
"20770",20770,0.124045384,0,0.397475438,0,0,0.049304993,0,"Burgos"
"2161",2161,1.054385763,0.609189807,0,0,0.64232106,0,0,"Huelva"
"2369",2369,1.922703451,0,0.794950876,0,0,1.528454792,0,"Granada"
"7424",7424,0.124045384,0,0,0,0,0,0,"Ciudad_Real"
"26143",26143,0.403147498,0,0,0.554038901,0,0,0.223359396,"ACorunia"
"14112",14112,0.31011346,0,0,0,0,0,0,"Teruel"
"23355",23355,0.124045384,0,0,0,0,0,0,"ACorunia"
"25407",25407,0.031011346,0,0,0,0,0,0,"ACorunia"
"4359",4359,2.108771527,0.609189807,0,0,1.28464212,0,0,"Jaen"
"1003",1003,0.31011346,0,0.397475438,0,0,0.123262483,0,"Almeria"
"2335",2335,0,0,0,0,0,0,0,"Cordoba"
"23909",23909,0.093034038,0,0,0,0,0,0,"ACorunia"
"5028",5028,0,9.137847108,0,0,0,0,0,"Cordoba"
"19283",19283,1.147419801,0,0.794950876,1.662116702,0,0.912142376,1.907145616,"Burgos"
"11727",11727,0.279102114,0,0,1.108077801,0,0,0.309266857,"Caceres"
"17",17,1.333487877,0,0,0,0,0,0,"Cadiz"
"15427",15427,1.209442493,0,0,0,0,0,0,"Zaragoza"
"17531",17531,0.186068076,0,0.397475438,0,0,0.07395749,0,"Burgos"
"3590",3590,1.147419801,0,0,0,0,0,0,"Granada"
"8925",8925,0.46517019,0,0,0,0,0,0,"Valencia"
"9294",9294,5.178894779,0,0,0,0,0,0,"Toledo"
"15595",15595,0.868317688,0,0,0,0,0,0,"Zaragoza"
"9957",9957,0.279102114,0,0,0,0,0,0,"Valencia"
"15437",15437,0.279102114,0,2.782328065,0,0,0.776553644,0,"Zaragoza"
"24601",24601,0.093034038,0,0,0,0,0,0,"ACorunia"
"12611",12611,1.922703451,0.609189807,0.794950876,0.554038901,1.171291345,1.528454792,1.065252506,"Salamanca"
"20413",20413,1.054385763,0,9.539410507,0,0,10.05821863,0,"Girona"
"15313",15313,0.558204228,0,0,0,0,0,0,"Salamanca"
"15314",15314,0.899329033,0,0,0,0,0,0,"Salamanca"
"15761",15761,1.085397109,0,0,0,0,0,0,"Zaragoza"
"13265",13265,1.271465185,0,0,0,0,0,0,"Avila"
"17467",17467,2.915066522,0,0.397475438,0,0,1.158667342,0,"Barcelona"
"8667",8667,0.124045384,0,0,1.108077801,0,0,0.137451936,"Caceres"
"3933",3933,2.077760181,6.091898072,0,0,12.657503239,0,0,"Sevilla"
"24576",24576,0.77528365,0,0.397475438,0,0,0.308156208,0,"Guipuzcoa"
"10614",10614,0.434158844,0,0,0,0,0,0,"Cuenca"
"17605",17605,1.178431147,0,1.192426313,0,0,1.405192309,0,"Huesca"
"16074",16074,0.15505673,0,0,0,0,0,0,"Segovia"
"22396",22396,0.217079422,0,0,0,0,0,0,"Palencia"
"10158",10158,0.279102114,0,4.769705254,0.554038901,0,1.331234819,0.154633428,"Toledo"
"25826",25826,0.279102114,0,0,1.662116702,0,0,0.463900285,"Lugo"
"14665",14665,0.093034038,1.218379614,0,0,0.113350775,0,0,"Salamanca"
"3592",3592,1.271465185,0,0,0,0,0,0,"Granada"
"22430",22430,0.093034038,0,0,0,0,0,0,"La_Rioja"
"18139",18139,0.527192882,0,1.987377189,0,0,1.047731107,0,"Burgos"
"18296",18296,1.209442493,0,0,0,0,0,0,"Zamora"
"8571",8571,2.015737489,0,0,0,0,0,0,"Toledo"
"6479",6479,0.930340379,0,0.397475438,0,0,0.36978745,0,"Badajoz"
"7662",7662,0.15505673,0,0,0,0,0,0,"Badajoz"
"12346",12346,0.217079422,0,0,0,0,0,0,"Avila"
"24544",24544,0.341124806,0,0,0,0,0,0,"Burgos"
"9368",9368,0,0,0,0,0,0,0,"Valencia"
"14440",14440,0.46517019,0,0,0,0,0,0,"Teruel"
"14059",14059,0.434158844,0,0.397475438,0.554038901,0,0.172567476,0.240540889,"Segovia"
"5189",5189,2.232816911,0,0,0,0,0,0,"Jaen"
"22798",22798,0.682249612,0,0,0,0,0,0,"Leon"
"22091",22091,0.498578677,0,0,0,0,0,0,"Lleida"
"920",920,0.062022692,0,0,0,0,0,0,"Almeria"
"17484",17484,0.651238266,0,0,0,0,0,0,"Zamora"
"24281",24281,0.124045384,0,0.397475438,0.554038901,0,0.049304993,0.068725968,"ACorunia"
"18571",18571,0.961351725,0,0,0,0,0,0,"Burgos"
"5563",5563,0.31011346,1.827569422,3.179803502,3.324233404,0.566753876,0.986099866,1.030889522,"Badajoz"
"21196",21196,1.023374417,0,0,0,0,0,0,"Ourense"
"7489",7489,0.031011346,1.827569422,0.397475438,0,0.056675388,0.012326248,0,"Badajoz"
"11281",11281,0.124045384,0,0,0,0,0,0,"Caceres"
"10059",10059,0.992363071,0,0,0,0,0,0,"Cuenca"
"5306",5306,0.434158844,0.609189807,0,1.108077801,0.264485142,0,0.481081777,"Cordoba"
"13487",13487,0.434158844,0,0.794950876,0,0,0.345134953,0,"Teruel"
"13705",13705,0.341124806,1.827569422,0,0.554038901,0.623429264,0,0.188996412,"Salamanca"
"2133",2133,1.426521915,0,0,0,0,0,0,"Almeria"
"25006",25006,0.527192882,0,0,0,0,0,0,"Asturias"
"25761",25761,0.806294996,0,0,0,0,0,0,"Asturias"
"5168",5168,0.031011346,4.26432865,0,0,0.132242571,0,0,"Cordoba"
"20848",20848,3.62832748,0,0,0,0,0,0,"Huesca"
"8046",8046,0.46517019,0,0,0,0,0,0,"Valencia"
"23147",23147,0.926547664,0,0,0,0,0,0,"Lleida"
"8244",8244,1.209442493,0.609189807,0,0,0.736780039,0,0,"Badajoz"
"685",685,0.899329033,0,0,0,0,0,0,"Malaga"
"20882",20882,0,0,0,0,0,0,0,"Lleida"
"15351",15351,0.031011346,0,0,0,0,0,0,"Valladolid"
"22903",22903,1.550567299,0,0,0,0,0,0,"Zaragoza"
"6713",6713,0.341124806,0,0,0,0,0,0,"Albacete"
"20718",20718,0.15505673,0,0,0,0,0,0,"Leon"
"552",552,0.326411187,0,0,0,0,0,0,"Almeria"
"8032",8032,0.527192882,0,0,0,0,0,0,"Albacete"
"6712",6712,1.054385763,0,0,0,0,0,0,"Albacete"
"23218",23218,0.093034038,0,0,2.216155603,0,0,0.206177904,"Leon"
"2800",2800,0.250483991,0,0.397475438,0,0,0.099561234,0,"Murcia"
"25403",25403,0.124045384,0,1.987377189,0.554038901,0,0.246524966,0.068725968,"ACorunia"
"9946",9946,0.558204228,0,0,0,0,0,0,"Valencia"
"3357",3357,0.31011346,3.045949036,0.794950876,0.554038901,0.944589794,0.246524966,0.17181492,"Huelva"
"6605",6605,1.922703451,0,0,0,0,0,0,"Alicante"
"20342",20342,2.418884987,0,1.589901751,0,0,3.845789476,0,"Huesca"
"15387",15387,0.713260958,0,0,0,0,0,0,"Guadalajara"
"1565",1565,1.023374417,0,0,0,0,0,0,"Huelva"
"15960",15960,0.15505673,0,0,0,0,0,0,"Zaragoza"
"4394",4394,0.527192882,0,0,0,0,0,0,"Albacete"
"6140",6140,1.426521915,0,0,0,0,0,0,"Alicante"
"15497",15497,0.124045384,0,0,0,0,0,0,"Zamora"
"3583",3583,0.031011346,0,0,0,0,0,0,"Jaen"
"24646",24646,0.527192882,0,0,0,0,0,0,"Lugo"
"2574",2574,0,0,0,0,0,0,0,"Sevilla"
"8406",8406,2.015737489,0,0,0,0,0,0,"Ciudad_Real"
"18666",18666,2.046748835,0,4.769705254,0,0,9.76238867,0,"Lleida"
"4813",4813,1.240453839,0,0,0,0,0,0,"Murcia"
"11939",11939,0.682249612,0,0,0,0,0,0,"Cuenca"
"10090",10090,0.589215574,0,0,0,0,0,0,"Valencia"
"12696",12696,1.457533261,0,0,0,0,0,0,"Cuenca"
"6069",6069,1.085397109,0,0,0,0,0,0,"Ciudad_Real"
"11749",11749,1.054385763,0,0,0,0,0,0,"Avila"
"1607",1607,0.434158844,0,0,0,0,0,0,"Sevilla"
"3719",3719,0.031011346,0,0,0,0,0,0,"Jaen"
"548",548,0.031011346,0,0,0,0,0,0,"Almeria"
"667",667,0.496181536,1.827569422,0.397475438,0.554038901,0.906806202,0.197219973,0.274903873,"Malaga"
"14096",14096,0.31011346,0,0,0,0,0,0,"Guadalajara"
"4024",4024,0.374623918,0.609189807,0.397475438,0,0.228217072,0.148903806,0,"Murcia"
"20093",20093,0.217079422,0.609189807,0,0.554038901,0.132242571,0,0.120270444,"Huesca"
"22615",22615,0.186068076,0,0,0,0,0,0,"Palencia"
"11498",11498,1.674612683,0,0,0,0,0,0,"Cuenca"
"24052",24052,0.496181536,0,0,0,0,0,0,"Navarre"
"25312",25312,2.015737489,0.609189807,0,0,1.227966732,0,0,"Asturias"
"22174",22174,0.279102114,0,0,0,0,0,0,"Palencia"
"7263",7263,2.418884987,0,0,0,0,0,0,"Ciudad_Real"
"17930",17930,0.093034038,0,0,0,0,0,0,"Burgos"
"5819",5819,0.372136152,0,0,0,0,0,0,"Murcia"
"3093",3093,0.744272304,0,0,0.554038901,0,0,0.412355809,"Huelva"
"20733",20733,0.186068076,0,0.397475438,0,0,0.07395749,0,"Leon"
"24836",24836,0.930340379,0,0.397475438,0,0,0.36978745,0,"Asturias"
"9216",9216,0.403147498,0,0,0,0,0,0,"Valencia"
"7268",7268,0,0,0,0,0,0,0,"Ciudad_Real"
"20450",20450,0.868317688,0,0,0,0,0,0,"Ourense"
"25015",25015,2.6979871,0,0,0.554038901,0,0,1.494789807,"Cantabria"
"2072",2072,0,0,0,0,0,0,0,"Sevilla"
"13644",13644,0.093034038,0,1.192426313,0.554038901,0,0.110936235,0.051544476,"Teruel"
"10571",10571,4.372599784,0,0,0,0,0,0,"Toledo"
"9389",9389,0.062022692,0,0,0,0,0,0,"Caceres"
"2796",2796,1.426521915,0,0.794950876,0,0,1.134014846,0,"Murcia"
"7723",7723,0.527192882,0,0,0,0,0,0,"Albacete"
"17436",17436,0.682249612,0,5.167180691,0,0,3.52530702,0,"Lleida"
"7772",7772,0.062022692,0,0,0,0,0,0,"Badajoz"
"857",857,0,1.218379614,0,0,0,0,0,"Cadiz"
"5964",5964,0.186068076,0,0,0,0,0,0,"Albacete"
"1944",1944,0,0,0,0,0,0,0,"Sevilla"
"17921",17921,0,0,0,0,0,0,0,"Valladolid"
"2262",2262,0.093034038,0,0.794950876,0,0,0.07395749,0,"Almeria"
"3615",3615,0.124045384,0,1.987377189,0.554038901,0,0.246524966,0.068725968,"Murcia"
"25466",25466,1.426521915,0,0,0.554038901,0,0,0.790348634,"Asturias"
"10075",10075,0.744272304,0,0,0,0,0,0,"Cuenca"
"15517",15517,0,0,0,0,0,0,0,"Valladolid"
"16252",16252,0.403147498,0,0,0,0,0,0,"Segovia"
"7143",7143,1.705624029,0,0,0,0,0,0,"Ciudad_Real"
"2957",2957,0.589215574,0,0,0,0,0,0,"Huelva"
"10765",10765,0.403147498,0,0,0,0,0,0,"Cuenca"
"16435",16435,0.217079422,0,0,0,0,0,0,"Segovia"
"4607",4607,0.837306342,0.609189807,0.397475438,0,0.510078489,0.332808705,0,"Cordoba"
"13555",13555,0.62022692,1.827569422,0,0,1.133507753,0,0,"Salamanca"
"25514",25514,0.217079422,0,0,0,0,0,0,"Cantabria"
"24668",24668,0.806294996,0,0,0,0,0,0,"Asturias"
"25570",25570,0.899329033,0.609189807,0,0.554038901,0.547862081,0,0.498263269,"Lugo"
"13859",13859,0.062022692,1.827569422,0,0,0.113350775,0,0,"Salamanca"
"23543",23543,1.092198976,0,0,0,0,0,0,"Lleida"
"9873",9873,0,0,23.848526268,0.554038901,0,0,0,"Toledo"
"22882",22882,0.713260958,0,0.397475438,0.554038901,0,0.283503711,0.395174317,"Navarre"
"24157",24157,0.31011346,0,0,0,0,0,0,"Leon"
"19870",19870,1.736635375,0,0,0,0,0,0,"Lleida"
"4828",4828,1.488544607,0,0,0,0,0,0,"Murcia"
"90",90,0.744272304,0,0,0,0,0,0,"Cadiz"
"10162",10162,0.062022692,0,0,0,0,0,0,"Toledo"
"24614",24614,0.062022692,0,0.397475438,0,0,0.024652497,0,"ACorunia"
"25693",25693,0.403147498,0,0,0,0,0,0,"ACorunia"
"17049",17049,0.558204228,0,1.987377189,0,0,1.109362349,0,"Huesca"
"20511",20511,0.062022692,0,0,0,0,0,0,"Burgos"
"11773",11773,0.31011346,0,0,0,0,0,0,"Madrid"
"12998",12998,1.829669413,0,0,0,0,0,0,"Guadalajara"
"17890",17890,0.37186086,0,0,0,0,0,0,"Zamora"
"5225",5225,0.651238266,0,0,0,0,0,0,"Albacete"
"19645",19645,2.791021138,0,0.397475438,0.554038901,0,1.109362349,1.546334283,"Barcelona"
"20161",20161,2.480907679,0,5.564656129,0,0,13.80539812,0,"Girona"
"76",76,1.922703451,0,0,0,0,0,0,"Cadiz"
"22891",22891,0.496181536,0,0,0,0,0,0,"Navarre"
"5803",5803,1.147419801,0,0,0,0,0,0,"Albacete"
"199",199,0,0,0,0,0,0,0,"Cadiz"
"20650",20650,4.465633821,0,1.192426313,0,0,5.324939275,0,"Girona"
"24189",24189,0.403147498,0.609189807,0,0,0.245593346,0,0,"Cantabria"
"12632",12632,0.961351725,0,0,1.662116702,0,0,1.597878759,"Avila"
"17523",17523,0,0,0,0,0,0,0,"Valladolid"
"7475",7475,0.589215574,0,0,0,0,0,0,"Valencia"
"16628",16628,0.403147498,0,0.397475438,0,0,0.160241228,0,"Soria"
"20722",20722,1.767646721,0,0,0,0,0,0,"Leon"
"18040",18040,1.891692105,0,1.589901751,0.554038901,0,3.00760459,1.048071014,"Barcelona"
"11812",11812,0.992363071,0,0,0,0,0,0,"Teruel"
"23388",23388,0.372136152,0.609189807,3.179803502,1.108077801,0.226701551,1.183319839,0.412355809,"Lugo"
"4797",4797,0.868317688,0,0,0,0,0,0,"Jaen"
"9677",9677,0.124045384,0.609189807,0,0,0.075567184,0,0,"Caceres"
"22727",22727,0.472185932,0,0,0,0,0,0,"Lleida"
"12245",12245,1.178431147,0,0,0,0,0,0,"Cuenca"
"17338",17338,0.15505673,0,0.794950876,0,0,0.123262483,0,"Burgos"
"625",625,1.178431147,0,0,0,0,0,0,"Granada"
"737",737,0.388734929,0,0,0,0,0,0,"Sevilla"
"12288",12288,0.496181536,0,0.397475438,0,0,0.197219973,0,"Castellon"
"22131",22131,2.170794219,0,0,1.662116702,0,0,3.608113328,"Ourense"
"3598",3598,1.705624029,0,0,0,0,0,0,"Murcia"
"22527",22527,0.124045384,0,0,0,0,0,0,"Pontevedra"
"1534",1534,0.77528365,0,0,0,0,0,0,"Almeria"
"23504",23504,1.023374417,0,0,0.554038901,0,0,0.566989237,"Navarre"
"1033",1033,0.093034038,0,0,0,0,0,0,"Sevilla"
"15044",15044,0.46517019,0,0,0,0,0,0,"Guadalajara"
"18554",18554,0.186068076,0,0,0,0,0,0,"Palencia"
"9189",9189,0.031011346,0,0,0,0,0,0,"Cuenca"
"16123",16123,1.953714797,0,0,0,0,0,0,"Zaragoza"
"18543",18543,0.15505673,0,0,0,0,0,0,"Valladolid"
"7400",7400,2.232816911,0.609189807,0,0,1.360209303,0,0,"Ciudad_Real"
"10685",10685,0.837306342,0,0,0,0,0,0,"Caceres"
"3175",3175,1.426521915,0,0,0,0,0,0,"Jaen"
"20307",20307,0.062022692,0,0.794950876,0,0,0.049304993,0,"La_Rioja"
"7793",7793,0.279224342,0,0,0,0,0,0,"Caceres"
"11344",11344,1.054385763,0,0,0,0,0,0,"Cuenca"
"25538",25538,1.643601337,0,0,0.554038901,0,0,0.910619078,"Guipuzcoa"
"7025",7025,0.372136152,0,0.397475438,0,0,0.14791498,0,"Albacete"
"10093",10093,1.085397109,0,0,0,0,0,0,"Valencia"
"17637",17637,1.922703451,0,3.57727894,0,0,6.878046563,0,"Lleida"
"9654",9654,1.984726143,0,0,0,0,0,0,"Valencia"
"1138",1138,0,0,0,0,0,0,0,"Sevilla"
"10168",10168,0.124045384,0,0,0,0,0,0,"Toledo"
"12483",12483,2.046748835,0,0,0.554038901,0,0,1.133978474,"Avila"
"1903",1903,1.860680759,0,1.589901751,0.554038901,0,2.958299597,1.030889522,"Almeria"
"4344",4344,2.791021138,0.609189807,0,0,1.700261629,0,0,"Cordoba"
"24030",24030,0.961351725,0,0,0,0,0,0,"Alava"
"20701",20701,1.798658067,0,0,0,0,0,0,"Ourense"
"21960",21960,0.15505673,0,0,0,0,0,0,"Palencia"
"5089",5089,0.434158844,0,0.794950876,0,0,0.345134953,0,"Murcia"
"10219",10219,0.961351725,0,1.192426313,0,0,1.146341094,0,"Valencia"
"20948",20948,1.364499223,0,0.397475438,0,0,0.542354926,0,"Ourense"
"9524",9524,0.527192882,2.436759229,0,0,1.28464212,0,0,"Caceres"
"15323",15323,0.217079422,0,0,0,0,0,0,"Zamora"
"7572",7572,2.294839603,0,0,0,0,0,0,"Ciudad_Real"
"586",586,3.349225366,0,0,0,0,0,0,"Malaga"
"11982",11982,0.46517019,0,0,0,0,0,0,"Teruel"
"14197",14197,0,0,1.192426313,0,0,0,0,"Salamanca"
"14805",14805,1.922703451,0,0,0,0,0,0,"Tarragona"
"25938",25938,0.62022692,0,0,0,0,0,0,"Asturias"
"24432",24432,0.124045384,0,0,0,0,0,0,"ACorunia"
"12976",12976,0.186068076,0,0,0,0,0,0,"Madrid"
